abs,brand,compression_ratio,coupe_type,cylinder_bore,doors,fuel_tank_volume,fuel_type,generation,kerb_weight,model,number_of_cylinders,number_of_gears,number_of_valves_per_cylinder,piston_stroke,position_of_cylinders,power,seats,torque,wheelbase,hashtags,sentiment
1,Mitsubishi,2,1,0,3,0,0,Minica V,0,Minica,3,3,2,0,1,0,4,0,0,#mitsubishiminica|#minica|#mminica|#minicaminica|#mitsubishiminicaminica|#mminicaminica,0
1,Mitsubishi,0,8,3,4,4,1,Pajero Sport II,0,Pajero,4,6,4,1,1,3,5,4,5,#mitsubishipajero|#pajero|#mpajero|#pajeropajero|#mitsubishipajeropajero|#mpajeropajero,0
0,Mitsubishi,0,7,3,4,3,0,Delica,1,Delica,4,5,4,5,4,1,9,1,0,#mitsubishidelica|#delica|#mdelica|#delicadelica|#mitsubishidelicadelica|#mdelicadelica,0.2
0,Mitsubishi,2,1,2,3,3,0,Colt IV (CAO),0,Colt,4,4,4,5,1,2,5,1,0,#mitsubishicolt|#colt|#mcolt|#coltcolt|#mitsubishicoltcolt|#mcoltcolt,0.061666667
0,Mitsubishi,1,7,4,4,3,0,Chariot (E-N33W),2,Chariot,4,4,4,1,1,3,7,2,4,#mitsubishichariot|#chariot|#mchariot|#chariotchariot|#mitsubishichariotchariot|#mchariotchariot,0.8
1,Mitsubishi,2,3,6,3,6,0,Eclipse IV,5,Eclipse,6,5,4,5,2,5,4,4,2,#mitsubishieclipse|#eclipse|#meclipse|#eclipseeclipse|#mitsubishieclipseeclipse|#meclipseeclipse,0.421354167
1,Mitsubishi,0,5,4,5,4,1,Eclipse Cross,4,Eclipse Cross,4,8,4,1,1,3,5,5,4,#mitsubishieclipsecross|#eclipsecross|#meclipsecross|#eclipsecrosseclipse|#mitsubishieclipsecrosseclipse|#meclipsecrosseclipse,0.214285714
1,Jaguar,5,3,5,2,4,0,XJS Coupe,5,XJS,12,4,2,0,2,5,4,5,2,#jaguarxjs|#xjs|#jxjs|#xjsxjs|#jaguarxjsxjs|#jxjsxjs,0.474479167
1,Jaguar,0,6,4,2,5,0,XK 8 Convertible (QDV),5,XK 8,8,5,4,4,2,6,4,6,2,#jaguarxk8|#xk8|#jxk8|#xk8xk|#jaguarxk8xk|#jxk8xk,-0.073958333
1,Jaguar,3,3,4,2,5,0,XKR Coupe II,5,XKR,8,6,4,4,2,1,4,2,5,#jaguarxkr|#xkr|#jxkr|#xkrxkr|#jaguarxkrxkr|#jxkrxkr,0.249025974
1,Jeep,2,5,4,5,1,0,Renegade (facelift 2019),3,Renegade,4,9,4,1,1,4,5,3,2,#jeeprenegade|#renegade|#jrenegade|#renegaderenegade|#jeeprenegaderenegade|#jrenegaderenegade,0
0,Lamborghini,5,3,4,2,5,0,Reventon,3,Reventon,12,6,4,5,2,1,2,2,4,#lamborghinireventon|#reventon|#lreventon|#reventonreventon|#lamborghinireventonreventon|#lreventonreventon,-0.018465909
0,Lancia,0,9,0,5,1,1,Musa,1,Musa,4,5,4,2,1,0,5,2,1,#lanciamusa|#musa|#lmusa|#musamusa|#lanciamusamusa|#lmusamusa,0.8
1,Lister,1,3,6,2,4,0,LFT-666,4,LFT-666,8,8,4,6,2,1,2,2,3,#listerlft666|#lft666|#llft666|#lft666lft666|#listerlft666lft666|#llft666lft666,-0.033333333
0,Izh,0,1,2,5,1,0,2125,0,2125,4,6,2,0,1,0,5,0,0,#izh2125|#2125|#i2125|#21252125|#izh21252125|#i21252125,0
1,Jaguar,3,0,3,4,3,0,"XE (X760, facelift 2019)",4,XE,4,8,4,6,1,5,5,5,6,#jaguarxe|#xe|#jxe|#xexe|#jaguarxexe|#jxexe,0.291612554
1,Jaguar,1,0,4,4,4,0,S-type (CCX),5,S-type,8,6,4,6,2,6,5,6,6,#jaguarstype|#stype|#jstype|#stypestype|#jaguarstypestype|#jstypestype,0.191666667
1,Jaguar,3,0,5,4,4,0,XF (X250 facelift 2011),4,XF,6,6,4,1,2,4,5,4,6,#jaguarxf|#xf|#jxf|#xfxf|#jaguarxfxf|#jxfxf,0.175
1,Jaguar,1,0,6,4,6,0,XJ (X351),5,XJ,8,6,4,6,2,1,5,2,2,#jaguarxj|#xj|#jxj|#xjxj|#jaguarxjxj|#jxjxj,0.165151515
1,Jeep,5,8,3,4,6,0,Gladiator (JT),0,Gladiator,6,8,4,2,2,5,5,4,2,#jeepgladiator|#gladiator|#jgladiator|#gladiatorgladiator|#jeepgladiatorgladiator|#jgladiatorgladiator,-0.350826446
1,Kia,2,11,4,4,3,0,Stinger,0,Stinger,4,8,4,4,1,5,5,4,6,#kiastinger|#stinger|#kstinger|#stingerstinger|#kiastingerstinger|#kstingerstinger,0
0,Kia,1,0,1,4,1,0,Spectra,1,Spectra,4,4,4,3,1,1,5,1,2,#kiaspectra|#spectra|#kspectra|#spectraspectra|#kiaspectraspectra|#kspectraspectra,0.3
1,Kia,5,5,4,5,3,0,Sportage IV (facelift 2018),4,Sportage,4,6,4,1,1,4,5,3,4,#kiasportage|#sportage|#ksportage|#sportagesportage|#kiasportagesportage|#ksportagesportage,0.438181818
1,Jeep,4,5,5,5,3,0,"Cherokee V (KL, facelift 2018)",5,Cherokee,6,9,4,2,2,5,5,4,4,#jeepcherokee|#cherokee|#jcherokee|#cherokeecherokee|#jeepcherokeecherokee|#jcherokeecherokee,0.529025142
1,Kia,3,1,1,5,1,0,Venga (facelift 2014),4,Venga,4,6,4,4,1,2,5,1,3,#kiavenga|#venga|#kvenga|#vengavenga|#kiavengavenga|#kvengavenga,0
1,Jeep,3,8,3,5,6,0,Grand Cherokee III (WH),0,Grand Cherokee,8,5,2,6,2,6,5,6,5,#jeepgrandcherokee|#grandcherokee|#jgrandcherokee|#grandcherokeegrand|#jeepgrandcherokeegrand|#jgrandcherokeegrand,0.436904762
1,Jaguar,1,6,4,2,5,0,F-type Convertible,4,F-type,8,8,4,4,2,1,2,2,3,#jaguarftype|#ftype|#jftype|#ftypeftype|#jaguarftypeftype|#jftypeftype,0.318518519
1,Jeep,1,8,6,5,6,0,Liberty II Sport,5,Liberty,6,6,2,6,2,4,5,4,2,#jeepliberty|#liberty|#jliberty|#libertyliberty|#jeeplibertyliberty|#jlibertyliberty,0.264707341
1,Jaguar,3,5,3,5,4,0,E-Pace,0,E-Pace,4,9,4,6,1,5,5,5,4,#jaguarepace|#epace|#jepace|#epaceepace|#jaguarepaceepace|#jepaceepace,0.131666667
1,Kia,2,2,4,5,4,0,Optima IV Sportswagon (facelift 2018),0,Optima,4,6,4,4,1,4,5,4,5,#kiaoptima|#optima|#koptima|#optimaoptima|#kiaoptimaoptima|#koptimaoptima,1
1,Kia,3,1,0,3,0,0,Picanto II 3D (facelift 2015),3,Picanto,4,5,4,1,1,0,5,0,0,#kiapicanto|#picanto|#kpicanto|#picantopicanto|#kiapicantopicanto|#kpicantopicanto,0.243560606
1,Kia,2,0,5,4,6,0,Quoris II,4,Quoris,6,8,4,3,2,6,5,6,2,#kiaquoris|#quoris|#kquoris|#quorisquoris|#kiaquorisquoris|#kquorisquoris,0
1,Kia,2,1,0,5,0,0,Pride (DA),0,Pride,4,4,2,3,1,0,5,1,0,#kiapride|#pride|#kpride|#pridepride|#kiapridepride|#kpridepride,0.319486532
1,Kia,3,1,1,5,1,0,"Rio III Hatchback (UB, facelift 2015)",4,Rio,4,4,4,0,1,1,5,1,2,#kiario|#rio|#krio|#riorio|#kiariorio|#kriorio,0
1,Kia,5,7,5,5,6,0,Sedona III,6,Sedona,6,6,4,3,2,5,5,4,2,#kiasedona|#sedona|#ksedona|#sedonasedona|#kiasedonasedona|#ksedonasedona,0.293571429
1,Kia,4,5,5,5,5,0,Sorento III (facelift 2018),6,Sorento,6,8,4,4,2,5,5,4,5,#kiasorento|#sorento|#ksorento|#sorentosorento|#kiasorentosorento|#ksorentosorento,0.377832815
1,Kia,6,5,2,5,2,1,Soul II,6,Soul,4,6,4,2,1,2,5,3,2,#kiasoul|#soul|#ksoul|#soulsoul|#kiasoulsoul|#ksoulsoul,0.385274621
1,Kia,2,1,0,5,0,0,Avella,0,Avella,4,5,4,3,1,0,5,0,0,#kiaavella|#avella|#kavella|#avellaavella|#kiaavellaavella|#kavellaavella,0.5
1,Lada,5,0,3,4,2,0,Vesta,2,Vesta,4,5,4,3,1,1,5,1,3,#ladavesta|#vesta|#lvesta|#vestavesta|#ladavestavesta|#lvestavesta,0.8
1,Lada,5,10,2,5,1,0,XRAY,1,XRAY,4,5,4,2,1,1,5,1,2,#ladaxray|#xray|#lxray|#xrayxray|#ladaxrayxray|#lxrayxray,0
1,Kia,3,8,3,5,6,0,Borrego (Mohave),5,Borrego (Mohave),6,6,4,4,2,5,5,5,6,#kiaborregomohave|#borregomohave|#kborregomohave|#borregomohaveborrego|#kiaborregomohaveborrego|#kborregomohaveborrego,0
1,Kia,2,1,0,5,1,0,Ceed III,5,Cee'd,4,7,4,3,1,2,5,3,3,#kiaceed|#ceed|#kceed|#ceedceed|#kiaceedceed|#kceedceed,0.659090909
1,Kia,0,9,1,5,3,1,Carens IV,0,Carens,4,6,4,5,1,2,5,4,5,#kiacarens|#carens|#kcarens|#carenscarens|#kiacarenscarens|#kcarenscarens,0
1,Kia,6,0,2,4,2,0,Forte III,2,Forte,4,10,4,1,1,3,5,2,4,#kiaforte|#forte|#kforte|#forteforte|#kiaforteforte|#kforteforte,0.368181818
1,Kia,4,7,5,5,6,0,Grand Carnival (facelift 2018),5,Carnival,6,6,4,3,2,5,5,5,2,#kiacarnival|#carnival|#kcarnival|#carnivalgrand|#kiacarnivalgrand|#kcarnivalgrand,0.262012987
1,Kia,5,0,3,4,3,0,K4 (facelift 2018),3,K4,4,6,4,3,1,3,5,2,5,#kiak4|#k4|#kk4|#k4k4|#kiak4k4|#kk4k4,-0.115046296
1,Kia,5,8,5,5,6,0,Mohave,6,Mohave,6,6,4,5,1,5,5,5,6,#kiamohave|#mohave|#kmohave|#mohavemohave|#kiamohavemohave|#kmohavemohave,0.106998557
0,KTM,3,11,2,5,0,0,X-Bow,0,X-Bow,4,6,4,6,1,4,2,4,1,#ktmxbow|#xbow|#kxbow|#xbowxbow|#ktmxbowxbow|#kxbowxbow,0.3
0,Lada,5,0,1,4,1,0,2115-40,0,2115,4,5,2,2,1,0,5,0,1,#lada2115|#2115|#l2115|#2115211540|#lada2115211540|#l2115211540,0.25
1,Koenigsegg,0,11,5,2,6,0,Agera,3,Agera,8,7,4,1,2,1,2,2,3,#koenigseggagera|#agera|#kagera|#ageraagera|#koenigseggageraagera|#kageraagera,0.258333333
1,Koenigsegg,0,3,5,2,5,0,One:1,2,One:1,8,7,4,1,2,1,2,2,3,#koenigseggone1|#one1|#kone1|#one1one1|#koenigseggone1one1|#kone1one1,0
1,Koenigsegg,0,11,4,2,4,2,CCX,2,CC,8,6,4,4,2,1,2,2,2,#koenigseggcc|#cc|#kcc|#ccccx|#koenigseggccccx|#kccccx,0.234943182
1,Koenigsegg,1,11,5,2,6,2,Regera,4,Regera,8,1,4,1,2,1,2,2,3,#koenigseggregera|#regera|#kregera|#regeraregera|#koenigseggregeraregera|#kregeraregera,0.269507576
0,Lada,4,2,2,5,1,0,Granta II Combi,1,Granta,4,5,4,0,1,1,5,1,1,#ladagranta|#granta|#lgranta|#grantagranta|#ladagrantagranta|#lgrantagranta,0.206944444
1,Lada,5,1,2,5,1,0,Kalina II Hatchback (2192),1,Kalina,4,5,4,2,1,2,5,1,1,#ladakalina|#kalina|#lkalina|#kalinakalina|#ladakalinakalina|#lkalinakalina,0.1
1,Lada,5,0,1,4,1,0,Priora I Sedan (facelift 2013),1,Priora,4,5,4,2,1,1,5,1,1,#ladapriora|#priora|#lpriora|#priorapriora|#ladapriorapriora|#lpriorapriora,0
0,Lada,5,2,1,5,0,0,21041,0,2104,4,5,2,2,1,0,5,0,1,#lada2104|#2104|#l2104|#210421041|#lada210421041|#l210421041,0
1,Lamborghini,5,3,4,2,4,0,Murcielago LP640,5,Murcielago,12,6,4,5,2,1,2,2,4,#lamborghinimurcielago|#murcielago|#lmurcielago|#murcielagomurcielago|#lamborghinimurcielagomurcielago|#lmurcielagomurcielago,-0.066666667
0,Lada,0,12,1,5,1,0,21053,1,2105,4,6,2,1,1,0,5,0,2,#lada2105|#2105|#l2105|#210521053|#lada210521053|#l210521053,0
0,Lada,0,0,1,5,0,0,21074,1,2107,4,5,2,1,1,0,5,0,2,#lada2107|#2107|#l2107|#210721074|#lada210721074|#l210721074,0.1
0,Lada,0,12,1,5,1,0,21061,1,2106,4,6,2,1,1,0,5,0,2,#lada2106|#2106|#l2106|#210621061|#lada210621061|#l210621061,0
0,Lada,2,1,2,5,3,0,21083,2,2108,4,6,2,0,1,0,5,0,2,#lada2108|#2108|#l2108|#210821083|#lada210821083|#l210821083,0.433333333
1,Lancia,0,0,2,4,4,1,Kappa (838),3,Kappa,5,5,2,6,1,2,5,4,4,#lanciakappa|#kappa|#lkappa|#kappakappa|#lanciakappakappa|#lkappakappa,0.482142857
1,Lamborghini,2,3,6,2,4,0,Diablo,4,Diablo,12,5,4,5,2,1,2,2,3,#lamborghinidiablo|#diablo|#ldiablo|#diablodiablo|#lamborghinidiablodiablo|#ldiablodiablo,0.416666667
1,Lamborghini,6,3,3,2,6,0,Huracan EVO,3,Huracan,10,7,4,6,2,1,2,2,3,#lamborghinihuracan|#huracan|#lhuracan|#huracanhuracan|#lamborghinihuracanhuracan|#lhuracanhuracan,0
1,Lamborghini,6,11,3,2,6,0,Gallardo LP 550-2 Spyder,4,Gallardo,10,6,4,6,2,1,2,6,2,#lamborghinigallardo|#gallardo|#lgallardo|#gallardogallardo|#lamborghinigallardogallardo|#lgallardogallardo,0
1,Lincoln,1,5,5,5,4,0,Navigator I,0,Navigator,8,4,4,1,2,5,8,6,2,#lincolnnavigator|#navigator|#lnavigator|#navigatornavigator|#lincolnnavigatornavigator|#lnavigatornavigator,0.275
1,Lincoln,2,10,3,5,4,0,Nautilus,6,Nautilus,6,8,4,3,2,6,5,6,6,#lincolnnautilus|#nautilus|#lnautilus|#nautilusnautilus|#lincolnnautilusnautilus|#lnautilusnautilus,0.028888889
1,Lotus,2,3,1,2,0,0,Exige III S Coupe,0,Exige,6,6,4,2,2,6,2,5,0,#lotusexige|#exige|#lexige|#exigeexige|#lotusexigeexige|#lexigeexige,0
1,Land Rover,3,8,1,5,3,0,Freelander (LN),3,Freelander,4,5,4,5,1,2,5,1,2,#landroverfreelander|#freelander|#lfreelander|#freelanderfreelander|#landroverfreelanderfreelander|#lfreelanderfreelander,0.445914502
1,Land Rover,0,5,3,5,6,1,Discovery V,0,Discovery,4,8,4,6,1,4,5,6,6,#landroverdiscovery|#discovery|#ldiscovery|#discoverydiscovery|#landroverdiscoverydiscovery|#ldiscoverydiscovery,0.18125
1,Land Rover,1,8,6,4,6,0,Range Rover I,6,Range Rover,8,4,2,0,2,4,5,4,2,#landroverrangerover|#rangerover|#lrangerover|#rangeroverrange|#landroverrangeroverrange|#lrangeroverrange,0.166689394
1,Land Rover,0,5,3,5,4,1,Range Rover Evoque II,4,Range Rover Evoque,4,6,4,6,1,3,5,5,4,#landroverrangeroverevoque|#rangeroverevoque|#lrangeroverevoque|#rangeroverevoquerange|#landroverrangeroverevoquerange|#lrangeroverevoquerange,0.271060806
1,Lincoln,2,3,5,2,4,0,Mark VIII,2,Mark,8,4,4,5,2,5,4,5,6,#lincolnmark|#mark|#lmark|#markmark|#lincolnmarkmark|#lmarkmark,-0.375
1,Lincoln,2,5,4,5,3,0,MKC (facelift 2018),5,MKC,4,6,4,2,1,5,5,5,4,#lincolnmkc|#mkc|#lmkc|#mkcmkc|#lincolnmkcmkc|#lmkcmkc,0.136363636
1,Lotus,0,3,3,2,5,0,Esprit,2,Esprit,8,5,4,1,2,6,2,5,1,#lotusesprit|#esprit|#lesprit|#espritesprit|#lotusespritesprit|#lespritesprit,-0.05
1,Lotus,3,11,1,2,0,0,"Elise II (Facelift 2010, series 3)",0,Elise,4,6,4,2,1,4,2,3,0,#lotuselise|#elise|#lelise|#eliseelise|#lotuseliseelise|#leliseelise,0.258333333
1,Lotus,0,3,4,2,1,0,Europa S,0,Europa,4,6,4,4,1,4,2,3,0,#lotuseuropa|#europa|#leuropa|#europaeuropa|#lotuseuropaeuropa|#leuropaeuropa,0
1,Lexus,6,5,4,5,4,2,RX IV,0,RX,6,10,4,3,2,5,5,5,5,#lexusrx|#rx|#lrx|#rxrx|#lexusrxrx|#lrxrx,0.125
1,Lexus,6,3,4,2,5,0,LFA,3,LFA,10,6,4,1,2,1,2,6,3,#lexuslfa|#lfa|#llfa|#lfalfa|#lexuslfalfa|#llfalfa,-0.066666667
1,Lexus,6,1,2,5,1,2,CT 200h (facelift 2014),5,CT,4,6,4,5,1,2,5,1,2,#lexusct|#ct|#lct|#ctct|#lexusctct|#lctct,0.289583333
1,Isuzu,0,0,1,4,1,1,Gemini (JT),0,Gemini,4,4,2,4,1,1,5,1,1,#isuzugemini|#gemini|#igemini|#geminigemini|#isuzugeminigemini|#igeminigemini,0.239305556
1,Isuzu,1,8,6,3,4,0,Rodeo Sport  (UTS-145),4,Rodeo,6,4,4,1,2,4,5,3,1,#isuzurodeo|#rodeo|#irodeo|#rodeorodeo|#isuzurodeorodeo|#irodeorodeo,0.04453125
0,Isuzu,0,8,6,3,6,1,Mu,0,Mu,4,4,4,1,1,1,4,2,0,#isuzumu|#mu|#imu|#mumu|#isuzumumu|#imumu,0.470138889
1,Invicta,2,3,5,2,4,0,S1,1,S1,8,5,4,5,2,6,2,5,1,#invictas1|#s1|#is1|#s1s1|#invictas1s1|#is1s1,0
1,Isdera,2,3,3,2,4,0,Imperator,2,Imperator,8,5,4,3,2,6,2,6,1,#isderaimperator|#imperator|#iimperator|#imperatorimperator|#isderaimperatorimperator|#iimperatorimperator,-0.388888889
1,Isuzu,2,8,6,5,6,0,Trooper (LS),6,Trooper,6,4,4,1,2,4,7,3,5,#isuzutrooper|#trooper|#itrooper|#troopertrooper|#isuzutroopertrooper|#itroopertrooper,0.083333333
1,Isdera,2,6,5,2,4,0,Spyder,0,Spyder,6,5,4,1,1,4,2,3,2,#isderaspyder|#spyder|#ispyder|#spyderspyder|#isderaspyderspyder|#ispyderspyder,0
0,Isuzu,0,8,6,5,6,1,Bighorn (SUV),4,Bighorn,4,5,4,1,1,1,5,3,3,#isuzubighorn|#bighorn|#ibighorn|#bighornbighorn|#isuzubighornbighorn|#ibighornbighorn,0.183333333
1,Lexus,6,0,3,4,4,0,GS IV,0,GS,6,6,4,1,2,4,5,3,6,#lexusgs|#gs|#lgs|#gsgs|#lexusgsgs|#lgsgs,0.249791667
1,Lexus,6,3,6,2,6,2,LC,6,LC,6,10,4,2,2,6,4,6,6,#lexuslc|#lc|#llc|#lclc|#lexuslclc|#llclc,-0.0125
1,Lexus,6,10,3,5,3,2,NX (facelift 2017),6,NX,4,10,4,3,1,4,5,3,3,#lexusnx|#nx|#lnx|#nxnx|#lexusnxnx|#lnxnx,0
1,Lexus,3,5,6,5,4,0,LX III (facelift 2015),0,LX,8,8,4,1,2,6,5,6,6,#lexuslx|#lx|#llx|#lxlx|#lexuslxlx|#llxlx,0.747248054
1,Lexus,6,3,4,2,4,0,RC (facelift 2018),5,RC,6,8,4,3,4,6,4,5,5,#lexusrc|#rc|#lrc|#rcrc|#lexusrcrc|#lrcrc,-0.076190476
1,Haima,1,5,3,5,3,0,S7 (facelift 2017),3,S7,4,6,4,3,1,4,5,2,3,#haimas7|#s7|#hs7|#s7s7|#haimas7s7|#hs7s7,0.226785714
1,HSV,1,0,3,4,5,0,GTS Gen-F2,5,GTS,8,6,2,6,2,1,5,2,6,#hsvgts|#gts|#hgts|#gtsgts|#hsvgtsgts|#hgtsgts,0.55625
1,HSV,1,0,3,4,5,0,GTSR,4,GTSR,8,6,2,6,2,1,5,2,6,#hsvgtsr|#gtsr|#hgtsr|#gtsrgtsr|#hsvgtsrgtsr|#hgtsrgtsr,-0.2
1,Honda,6,1,0,5,0,0,N-One,0,N-One,3,0,4,0,1,0,4,0,2,#hondanone|#none|#hnone|#nonenone|#hondanonenone|#hnonenone,0.346604938
1,GMC,5,11,6,5,6,0,Acadia I (facelift 2013),0,Acadia,6,6,4,4,2,5,5,5,2,#gmcacadia|#acadia|#gacadia|#acadiaacadia|#gmcacadiaacadia|#gacadiaacadia,0.477721088
1,GMC,5,4,6,4,6,0,Canyon II Extended cab,5,Canyon,6,6,4,4,2,5,4,5,2,#gmccanyon|#canyon|#gcanyon|#canyoncanyon|#gmccanyoncanyon|#gcanyoncanyon,0.336772727
1,GMC,1,5,3,5,4,0,Envoy II XL (GMT360),0,Envoy,8,4,4,6,2,5,7,6,2,#gmcenvoy|#envoy|#genvoy|#envoyenvoy|#gmcenvoyenvoy|#genvoyenvoy,0.711071429
1,GMC,4,4,3,4,4,0,Sierra 1500 Crew Cab V Short Box,0,Sierra 1500,8,8,2,6,2,6,5,6,2,#gmcsierra1500|#sierra1500|#gsierra1500|#sierra1500sierra|#gmcsierra1500sierra|#gsierra1500sierra,-0.25
1,GMC,0,4,3,4,4,1,Sierra HD Crew Cab Long Box,0,Sierra HD,8,6,4,1,2,1,5,2,2,#gmcsierrahd|#sierrahd|#gsierrahd|#sierrahdsierra|#gmcsierrahdsierra|#gsierrahdsierra,0.25
0,Ginetta,2,3,2,2,1,0,G40,0,G40,4,5,4,5,1,1,2,2,0,#ginettag40|#g40|#gg40|#g40g40|#ginettag40g40|#gg40g40,0.13125
1,Haima,5,5,3,5,3,0,S5,2,S5,4,5,4,3,1,2,5,1,3,#haimas5|#s5|#hs5|#s5s5|#haimas5s5|#hs5s5,0.298333333
1,Great Wall,6,8,3,5,4,0,RUV,4,RUV,4,5,2,3,1,1,5,2,2,#greatwallruv|#ruv|#gruv|#ruvruv|#greatwallruvruv|#gruvruv,0.324949495
0,Hennessey,1,3,4,2,4,0,Venom GT,1,Venom GT,8,6,2,4,2,1,2,2,5,#hennesseyvenomgt|#venomgt|#hvenomgt|#venomgtvenom|#hennesseyvenomgtvenom|#hvenomgtvenom,0.35
1,Holden,1,8,6,5,6,0,Frontera (4-type),5,Frontera,6,4,4,1,2,4,5,3,4,#holdenfrontera|#frontera|#hfrontera|#fronterafrontera|#holdenfronterafrontera|#hfronterafrontera,0
1,Holden,1,0,4,4,3,0,Commodore Sedan V (ZB),5,Commodore,4,9,4,4,1,5,5,4,6,#holdencommodore|#commodore|#hcommodore|#commodorecommodore|#holdencommodorecommodore|#hcommodorecommodore,0.127777778
1,Holden,1,8,1,5,0,0,Cruze,0,Cruze,4,5,4,1,1,1,5,1,0,#holdencruze|#cruze|#hcruze|#cruzecruze|#holdencruzecruze|#hcruzecruze,0.166666667
1,Honda,5,5,0,5,0,2,Vezel,2,Vezel,4,7,4,5,1,3,5,2,3,#hondavezel|#vezel|#hvezel|#vezelvezel|#hondavezelvezel|#hvezelvezel,0.268181818
1,HSV,1,0,3,4,5,0,Clubsport Gen-F2,5,Clubsport,8,6,4,6,2,1,5,2,6,#hsvclubsport|#clubsport|#hclubsport|#clubsportclubsport|#hsvclubsportclubsport|#hclubsportclubsport,0.1375
1,Holden,2,0,2,4,2,0,Astra,1,Astra,4,5,4,5,1,2,5,1,3,#holdenastra|#astra|#hastra|#astraastra|#holdenastraastra|#hastraastra,-0.1953125
1,Honda,5,7,5,5,5,0,Odyssey V,6,Odyssey,6,10,4,6,2,5,8,4,2,#hondaodyssey|#odyssey|#hodyssey|#odysseyodyssey|#hondaodysseyodyssey|#hodysseyodyssey,0.418181818
1,Honda,2,9,0,5,0,0,N-Box II,0,N-Box,3,0,4,1,1,0,4,0,2,#hondanbox|#nbox|#hnbox|#nboxnbox|#hondanboxnbox|#hnboxnbox,0.25
1,Honda,4,6,4,2,1,0,S2000,2,S2000,4,6,4,3,1,4,2,2,0,#hondas2000|#s2000|#hs2000|#s2000s2000|#hondas2000s2000|#hs2000s2000,0.5
0,Honda,2,12,3,5,4,0,Shuttle I,4,Shuttle,4,6,4,1,1,3,5,2,2,#hondashuttle|#shuttle|#hshuttle|#shuttleshuttle|#hondashuttleshuttle|#hshuttleshuttle,0.231060606
1,Honda,4,1,2,5,1,0,Civic IX,2,Civic,4,5,4,2,1,3,5,2,2,#hondacivic|#civic|#hcivic|#civiccivic|#hondaciviccivic|#hciviccivic,0.259722222
1,Honda,1,1,0,5,2,0,Concerto Hatch (HW),1,Concerto,4,4,4,5,1,2,5,1,2,#hondaconcerto|#concerto|#hconcerto|#concertoconcerto|#hondaconcertoconcerto|#hconcertoconcerto,0.346590909
1,Honda,0,10,3,5,3,1,CR-V III (facelift 2010),5,CR-V,4,5,4,3,1,3,5,4,3,#hondacrv|#crv|#hcrv|#crvcrv|#hondacrvcrv|#hcrvcrv,0.227045455
0,Honda,3,8,4,5,3,0,Element II,4,Element,4,6,4,1,1,3,5,2,2,#hondaelement|#element|#helement|#elementelement|#hondaelementelement|#helementelement,0.433068182
0,Honda,2,7,5,5,5,0,Elysion,6,Elysion,6,6,4,6,2,4,8,3,6,#hondaelysion|#elysion|#helysion|#elysionelysion|#hondaelysionelysion|#helysionelysion,0
1,Honda,6,0,0,4,0,2,Insight III,2,Insight,4,10,4,5,1,3,5,3,4,#hondainsight|#insight|#hinsight|#insightinsight|#hondainsightinsight|#hinsightinsight,0.252708333
1,Honda,5,1,1,5,0,1,Jazz III (facelift 2017),1,Jazz,4,6,4,2,1,1,5,2,2,#hondajazz|#jazz|#hjazz|#jazzjazz|#hondajazzjazz|#hjazzjazz,0.4
1,Honda,4,2,1,5,0,0,Airwave,1,Airwave,4,6,4,2,1,1,5,1,2,#hondaairwave|#airwave|#hairwave|#airwaveairwave|#hondaairwaveairwave|#hairwaveairwave,0.537936508
1,Hyundai,5,5,4,5,3,0,Tucson III (facelift 2018),4,Tucson,4,6,4,1,1,4,5,3,4,#hyundaitucson|#tucson|#htucson|#tucsontucson|#hyundaitucsontucson|#htucsontucson,0.450178571
1,Hyundai,6,11,2,4,1,0,Veloster II,2,Veloster,4,6,4,1,1,3,4,2,3,#hyundaiveloster|#veloster|#hveloster|#velosterveloster|#hyundaivelosterveloster|#hvelosterveloster,0.339033189
0,Hummer,0,8,3,4,4,1,H1 I,0,H1,8,4,2,1,2,4,4,2,2,#hummerh1|#h1|#hh1|#h1h1|#hummerh1h1|#hh1h1,0
1,Honda,5,0,1,4,0,1,Amaze II,0,Amaze,4,5,4,1,1,1,5,2,1,#hondaamaze|#amaze|#hamaze|#amazeamaze|#hondaamazeamaze|#hamazeamaze,0.452083333
1,Honda,4,0,1,4,0,0,City VI (facelift 2017),1,City,4,0,4,2,1,2,5,1,2,#hondacity|#city|#hcity|#citycity|#hondacitycity|#hcitycity,0.4
1,Hyundai,0,5,4,5,4,1,Santa Fe IV,6,Santa FE,4,8,4,1,1,4,5,6,5,#hyundaisantafe|#santafe|#hsantafe|#santafesanta|#hyundaisantafesanta|#hsantafesanta,0.55
1,Hyundai,4,0,1,4,1,0,Solaris I Sedan (facelift 2014),1,Solaris,4,6,4,2,1,2,5,1,2,#hyundaisolaris|#solaris|#hsolaris|#solarissolaris|#hyundaisolarissolaris|#hsolarissolaris,0.210416667
1,Hyundai,5,0,4,4,4,0,Sonata VII (LF facelift 2017),3,Sonata,4,6,4,1,1,4,5,3,5,#hyundaisonata|#sonata|#hsonata|#sonatasonata|#hyundaisonatasonata|#hsonatasonata,0.493885281
1,Hyundai,0,0,0,4,2,0,Stellar,2,Stellar,4,4,2,4,1,1,5,0,2,#hyundaistellar|#stellar|#hstellar|#stellarstellar|#hyundaistellarstellar|#hstellarstellar,0.249431818
